COST,Costco Wholesale,Date,Open,High,Low,Close,Adj Close,Volume
COST,Costco Wholesale,2021-08-23,457.269989,459.059998,454.589996,454.929993,450.392578,1835900
COST,Costco Wholesale,2021-08-24,455.250000,455.390015,450.299988,451.790009,447.283844,1541700
COST,Costco Wholesale,2021-08-25,450.829987,452.820007,447.320007,451.230011,446.729431,1520600
COST,Costco Wholesale,2021-08-26,451.230011,452.480011,446.700012,449.309998,444.828583,1418600
COST,Costco Wholesale,2021-08-27,449.309998,451.619995,446.799988,450.339996,445.848328,1310200
COST,Costco Wholesale,2021-08-30,451.040009,456.589996,450.440002,455.929993,451.382538,1219800
COST,Costco Wholesale,2021-08-31,456.140015,456.880005,452.440002,455.489990,450.946930,1699000
COST,Costco Wholesale,2021-09-01,455.480011,456.679993,451.850006,456.519989,451.966675,1325400
COST,Costco Wholesale,2021-09-02,459.420013,461.440002,458.390015,460.970001,456.372284,1455000
COST,Costco Wholesale,2021-09-03,459.000000,463.600006,459.000000,462.549988,457.936493,1302400
COST,Costco Wholesale,2021-09-07,462.500000,463.200012,457.630005,459.600006,455.015961,1463400
COST,Costco Wholesale,2021-09-08,459.109985,465.829987,458.079987,465.700012,461.055176,1372000
COST,Costco Wholesale,2021-09-09,467.339996,469.769989,465.239990,465.940002,461.292755,1398700
COST,Costco Wholesale,2021-09-10,467.170013,468.399994,463.200012,465.160004,460.520477,1324800
COST,Costco Wholesale,2021-09-13,467.059998,468.239990,458.200012,459.660004,455.075378,1679500
COST,Costco Wholesale,2021-09-14,460.950012,462.200012,457.420013,458.410004,453.837799,1383900
COST,Costco Wholesale,2021-09-15,458.239990,462.250000,456.140015,460.730011,456.134735,1770300
COST,Costco Wholesale,2021-09-16,460.790009,463.769989,456.570007,463.309998,458.688934,1577500
COST,Costco Wholesale,2021-09-17,461.619995,462.820007,457.019989,459.510010,454.926849,3411400
COST,Costco Wholesale,2021-09-20,456.630005,460.950012,446.619995,451.140015,446.640320,2602000
COST,Costco Wholesale,2021-09-21,451.140015,456.839996,450.160004,452.109985,447.600647,1531300
COST,Costco Wholesale,2021-09-22,454.700012,455.350006,449.839996,452.329987,447.818451,1380800
COST,Costco Wholesale,2021-09-23,452.299988,455.549988,451.100006,452.779999,448.263977,2061200
COST,Costco Wholesale,2021-09-24,455.980011,468.720001,455.000000,467.750000,463.084656,3353800
COST,Costco Wholesale,2021-09-27,465.549988,470.489990,457.239990,460.559998,455.966370,2526000
COST,Costco Wholesale,2021-09-28,457.140015,457.500000,445.670013,447.350006,442.888123,2632700
COST,Costco Wholesale,2021-09-29,449.869995,456.000000,448.899994,451.790009,447.283844,1922000
COST,Costco Wholesale,2021-09-30,453.619995,455.359985,449.299988,449.350006,444.868195,1836400
COST,Costco Wholesale,2021-10-01,449.730011,451.079987,440.760010,448.329987,443.858337,1860700
COST,Costco Wholesale,2021-10-04,448.339996,449.350006,436.170013,440.140015,435.750092,2264000
COST,Costco Wholesale,2021-10-05,439.579987,449.109985,439.250000,446.239990,441.789185,1808700
COST,Costco Wholesale,2021-10-06,443.929993,449.779999,442.380005,449.339996,444.858276,1334600
COST,Costco Wholesale,2021-10-07,456.470001,459.589996,452.070007,452.869995,448.353088,1966200
COST,Costco Wholesale,2021-10-08,455.440002,455.750000,450.000000,451.850006,447.343262,1545800
COST,Costco Wholesale,2021-10-11,450.040009,453.690002,449.540009,449.700012,445.214722,1011700
COST,Costco Wholesale,2021-10-12,450.149994,452.850006,445.750000,446.869995,442.412933,1380900
COST,Costco Wholesale,2021-10-13,448.540009,450.510010,444.070007,445.299988,440.858582,1621500
COST,Costco Wholesale,2021-10-14,447.109985,451.700012,446.500000,450.660004,446.165100,1480400
COST,Costco Wholesale,2021-10-15,453.890015,453.940002,449.179993,452.390015,447.877869,1494800
COST,Costco Wholesale,2021-10-18,449.609985,462.350006,448.500000,461.950012,457.342529,2141300
COST,Costco Wholesale,2021-10-19,463.000000,467.160004,460.309998,467.079987,462.421326,1365300
COST,Costco Wholesale,2021-10-20,468.519989,472.500000,467.839996,469.769989,465.084564,1352900
COST,Costco Wholesale,2021-10-21,469.769989,477.649994,469.079987,477.230011,472.470123,1423300
COST,Costco Wholesale,2021-10-22,478.989990,485.029999,478.570007,481.989990,477.182617,1710300
COST,Costco Wholesale,2021-10-25,481.989990,492.209991,479.500000,490.100006,485.211761,1903400
COST,Costco Wholesale,2021-10-26,482.130005,488.250000,481.230011,485.529999,480.687347,2378600
COST,Costco Wholesale,2021-10-27,483.850006,491.500000,483.559998,489.109985,484.231628,1741800
COST,Costco Wholesale,2021-10-28,486.959991,491.829987,486.480011,490.529999,486.423126,1362400
COST,Costco Wholesale,2021-10-29,486.779999,494.170013,486.660004,491.540009,487.424652,2471600
COST,Costco Wholesale,2021-11-01,494.149994,494.890015,487.200012,491.869995,487.751892,1548700
COST,Costco Wholesale,2021-11-02,494.739990,499.489990,492.720001,496.989990,492.828979,2012200
COST,Costco Wholesale,2021-11-03,501.339996,502.959991,495.750000,502.329987,498.124298,1856000
COST,Costco Wholesale,2021-11-04,507.010010,520.210022,506.010010,515.619995,511.303009,2615000
COST,Costco Wholesale,2021-11-05,514.770020,517.900024,508.630005,513.119995,508.824005,2071700
COST,Costco Wholesale,2021-11-08,513.409973,513.409973,500.200012,503.809998,499.591919,2834800
COST,Costco Wholesale,2021-11-09,505.119995,509.100006,504.059998,508.709991,504.450867,1881800
COST,Costco Wholesale,2021-11-10,508.260010,510.359985,503.769989,505.510010,501.277740,1226600
COST,Costco Wholesale,2021-11-11,506.200012,512.500000,504.040009,512.179993,507.891815,1227300
COST,Costco Wholesale,2021-11-12,514.250000,519.659973,513.229980,517.169983,512.840088,1780200
COST,Costco Wholesale,2021-11-15,518.489990,523.099976,518.010010,519.890015,515.537354,1392300
COST,Costco Wholesale,2021-11-16,519.840027,528.299988,517.409973,526.719971,522.310059,1690700
COST,Costco Wholesale,2021-11-17,527.500000,530.739990,524.510010,526.289978,521.883728,1609400
COST,Costco Wholesale,2021-11-18,528.159973,530.799988,522.489990,529.369995,524.937927,1664200
COST,Costco Wholesale,2021-11-19,534.080017,535.280029,528.010010,533.789978,529.320923,1909800
COST,Costco Wholesale,2021-11-22,533.320007,545.419983,532.320007,539.650024,535.131836,2190500
COST,Costco Wholesale,2021-11-23,537.960022,545.820007,533.770020,545.260010,540.694824,2147000
COST,Costco Wholesale,2021-11-24,545.539978,550.830017,543.320007,549.729980,545.127441,2316400
COST,Costco Wholesale,2021-11-26,549.549988,554.549988,544.309998,546.130005,541.557678,1844800
COST,Costco Wholesale,2021-11-29,546.130005,560.780029,542.409973,554.880005,550.234314,2919100
COST,Costco Wholesale,2021-11-30,551.000000,557.169983,535.890015,539.380005,534.864136,4244200
COST,Costco Wholesale,2021-12-01,543.099976,548.250000,529.400024,529.840027,525.403992,2877100
COST,Costco Wholesale,2021-12-02,518.510010,530.909973,514.039978,525.510010,521.110291,3277500
COST,Costco Wholesale,2021-12-03,529.989990,537.500000,524.770020,528.929993,524.501648,2984400
COST,Costco Wholesale,2021-12-06,532.250000,536.049988,527.570007,533.200012,528.735840,2432900
COST,Costco Wholesale,2021-12-07,538.250000,543.000000,534.710022,542.020020,537.482056,2579800
COST,Costco Wholesale,2021-12-08,546.210022,547.789978,525.549988,530.109985,525.671753,3037500
COST,Costco Wholesale,2021-12-09,528.799988,532.330017,523.799988,524.330017,519.940063,3200500
COST,Costco Wholesale,2021-12-10,534.710022,561.270020,534.609985,558.820007,554.141418,6333600
COST,Costco Wholesale,2021-12-13,550.440002,559.750000,547.979980,557.219971,552.554749,3415200
COST,Costco Wholesale,2021-12-14,556.460022,557.169983,537.570007,545.340027,540.774231,3494400
COST,Costco Wholesale,2021-12-15,546.210022,566.489990,545.530029,565.479980,560.745544,2937100
COST,Costco Wholesale,2021-12-16,564.789978,566.549988,549.450012,552.630005,548.003174,2683000
COST,Costco Wholesale,2021-12-17,549.320007,556.469971,540.979980,547.609985,543.025208,5752000
COST,Costco Wholesale,2021-12-20,542.130005,549.140015,538.030029,548.559998,543.967346,2033600
COST,Costco Wholesale,2021-12-21,550.500000,551.780029,536.080017,545.429993,540.863403,2472800
COST,Costco Wholesale,2021-12-22,545.380005,550.000000,539.799988,549.669983,545.067932,1454500
COST,Costco Wholesale,2021-12-23,551.739990,552.609985,547.489990,550.369995,545.762085,1757800
COST,Costco Wholesale,2021-12-27,551.539978,565.739990,551.440002,563.469971,558.752319,2262900
COST,Costco Wholesale,2021-12-28,563.429993,566.640015,560.700012,564.640015,559.912720,1155000
COST,Costco Wholesale,2021-12-29,566.400024,571.489990,563.500000,567.770020,563.016418,1753000
COST,Costco Wholesale,2021-12-30,569.530029,569.880005,562.369995,563.909973,559.188721,1338700
COST,Costco Wholesale,2021-12-31,563.409973,568.250000,559.030029,567.700012,562.947021,1509200
COST,Costco Wholesale,2022-01-03,565.030029,567.469971,555.510010,566.710022,561.965332,2714100
COST,Costco Wholesale,2022-01-04,564.229980,568.719971,561.789978,564.229980,559.506104,2097500
COST,Costco Wholesale,2022-01-05,563.690002,565.049988,549.770020,549.919983,545.315796,2887500
COST,Costco Wholesale,2022-01-06,546.200012,553.520020,543.549988,549.799988,545.196899,2503100
COST,Costco Wholesale,2022-01-07,547.549988,548.369995,534.239990,536.179993,531.690918,2323900
COST,Costco Wholesale,2022-01-10,529.289978,530.409973,508.500000,518.799988,514.456421,4916800
COST,Costco Wholesale,2022-01-11,518.799988,522.469971,510.290009,522.030029,517.659424,2457300
COST,Costco Wholesale,2022-01-12,522.030029,530.030029,522.010010,525.799988,521.397827,1729500
COST,Costco Wholesale,2022-01-13,527.640015,529.049988,515.229980,516.880005,512.552551,2428100
COST,Costco Wholesale,2022-01-14,511.570007,512.979980,501.859985,502.989990,498.778809,3872500
COST,Costco Wholesale,2022-01-18,494.459991,495.079987,486.859985,488.070007,483.983734,3801900
COST,Costco Wholesale,2022-01-19,489.890015,496.239990,487.100006,490.160004,486.056183,2709400
COST,Costco Wholesale,2022-01-20,490.750000,499.880005,481.839996,482.820007,478.777679,2893700
COST,Costco Wholesale,2022-01-21,481.920013,494.609985,481.320007,481.609985,477.577759,3295600
COST,Costco Wholesale,2022-01-24,475.549988,489.970001,469.010010,488.899994,484.806732,4412600
COST,Costco Wholesale,2022-01-25,479.899994,482.640015,472.369995,477.320007,473.323730,3076800
COST,Costco Wholesale,2022-01-26,483.230011,493.869995,478.769989,483.470001,479.422241,3074900
COST,Costco Wholesale,2022-01-27,486.920013,495.790009,480.309998,482.519989,478.480164,2372300
COST,Costco Wholesale,2022-01-28,483.739990,492.730011,475.899994,492.429993,488.307190,1918500
COST,Costco Wholesale,2022-01-31,492.000000,506.420013,490.630005,505.130005,500.900879,2480700
COST,Costco Wholesale,2022-02-01,505.000000,509.679993,496.940002,508.410004,504.153412,2347200
COST,Costco Wholesale,2022-02-02,511.109985,523.989990,510.339996,522.020020,517.649536,2547600
COST,Costco Wholesale,2022-02-03,515.880005,526.440002,514.210022,521.770020,518.185730,2665100
COST,Costco Wholesale,2022-02-04,518.109985,522.000000,510.799988,519.770020,516.199524,2387400
COST,Costco Wholesale,2022-02-07,521.299988,522.000000,514.229980,515.890015,512.346191,1863600
COST,Costco Wholesale,2022-02-08,515.890015,523.390015,510.500000,521.150024,517.570068,1462000
COST,Costco Wholesale,2022-02-09,528.000000,534.239990,525.679993,528.830017,525.197327,2256700
COST,Costco Wholesale,2022-02-10,520.869995,524.469971,514.750000,518.479980,514.918335,2558900
COST,Costco Wholesale,2022-02-11,518.400024,521.349976,507.380005,509.670013,506.168915,2349700
COST,Costco Wholesale,2022-02-14,508.989990,511.529999,501.440002,506.559998,503.080292,1749600
COST,Costco Wholesale,2022-02-15,513.340027,516.000000,510.760010,513.919983,510.389679,1984600
COST,Costco Wholesale,2022-02-16,511.489990,514.549988,501.709991,512.400024,508.880188,1770800
COST,Costco Wholesale,2022-02-17,509.640015,518.210022,507.029999,515.010010,511.472198,2022800
COST,Costco Wholesale,2022-02-18,514.890015,517.900024,510.329987,512.669983,509.148224,2154700
COST,Costco Wholesale,2022-02-22,510.000000,514.580017,498.160004,502.179993,498.730347,2451800
COST,Costco Wholesale,2022-02-23,502.940002,507.970001,494.779999,495.260010,491.857880,2021400
COST,Costco Wholesale,2022-02-24,483.269989,506.549988,482.980011,505.579987,502.106964,2859800
COST,Costco Wholesale,2022-02-25,508.579987,518.250000,505.250000,517.489990,513.935120,2003000
COST,Costco Wholesale,2022-02-28,514.299988,519.630005,511.299988,519.250000,515.683044,2408900
COST,Costco Wholesale,2022-03-01,519.460022,529.359985,519.190002,522.929993,519.337769,2316000
COST,Costco Wholesale,2022-03-02,524.000000,533.090027,519.770020,528.000000,524.372986,2571500
COST,Costco Wholesale,2022-03-03,534.489990,538.960022,529.539978,533.049988,529.388245,3851800
COST,Costco Wholesale,2022-03-04,519.500000,529.919983,511.779999,525.500000,521.890137,4417900
COST,Costco Wholesale,2022-03-07,523.450012,545.289978,523.419983,528.520020,524.889465,3896900
COST,Costco Wholesale,2022-03-08,526.219971,539.729980,522.409973,523.359985,519.764832,3649700
COST,Costco Wholesale,2022-03-09,527.619995,530.859985,515.710022,527.650024,524.025330,2789700
COST,Costco Wholesale,2022-03-10,523.109985,534.369995,518.140015,532.719971,529.060486,1777700
COST,Costco Wholesale,2022-03-11,536.619995,542.650024,526.429993,527.419983,523.796936,1735100
COST,Costco Wholesale,2022-03-14,527.770020,535.309998,523.539978,525.950012,522.337036,1950000
COST,Costco Wholesale,2022-03-15,530.000000,543.849976,527.919983,542.320007,538.594604,2547900
COST,Costco Wholesale,2022-03-16,544.530029,551.619995,531.260010,543.390015,539.657227,3017200
COST,Costco Wholesale,2022-03-17,543.349976,553.169983,543.200012,552.789978,548.992676,1974200
COST,Costco Wholesale,2022-03-18,552.960022,562.549988,549.510010,561.349976,557.493835,3597800
COST,Costco Wholesale,2022-03-21,560.140015,566.750000,550.840027,555.530029,551.713867,3136900
COST,Costco Wholesale,2022-03-22,556.960022,560.349976,552.330017,559.419983,555.577087,1777500
COST,Costco Wholesale,2022-03-23,556.950012,560.690002,551.909973,554.020020,550.214233,1546800
COST,Costco Wholesale,2022-03-24,555.510010,558.260010,549.219971,558.109985,554.276062,1614200
COST,Costco Wholesale,2022-03-25,559.820007,560.429993,550.229980,555.710022,551.892639,1974900
COST,Costco Wholesale,2022-03-28,556.739990,565.260010,553.500000,565.210022,561.327393,2056100
COST,Costco Wholesale,2022-03-29,568.000000,571.219971,564.530029,569.979980,566.064636,2005400
COST,Costco Wholesale,2022-03-30,570.950012,578.250000,568.590027,576.469971,572.510010,2086500
COST,Costco Wholesale,2022-03-31,578.700012,586.320007,575.510010,575.849976,571.894226,3439800
COST,Costco Wholesale,2022-04-01,577.380005,582.989990,572.309998,575.570007,571.616211,1933500
COST,Costco Wholesale,2022-04-04,573.940002,579.690002,571.469971,575.130005,571.179199,2201800
COST,Costco Wholesale,2022-04-05,572.590027,583.979980,572.099976,575.320007,571.367920,1826800
COST,Costco Wholesale,2022-04-06,574.030029,586.799988,570.369995,584.789978,580.772827,2646200
COST,Costco Wholesale,2022-04-07,592.289978,612.270020,588.780029,608.049988,603.873047,4804200
COST,Costco Wholesale,2022-04-08,606.380005,608.000000,597.729980,600.039978,595.918091,3230200
COST,Costco Wholesale,2022-04-11,598.789978,601.000000,582.799988,584.669983,580.653748,2792700
COST,Costco Wholesale,2022-04-12,586.690002,591.729980,578.760010,581.359985,577.366455,2142000
COST,Costco Wholesale,2022-04-13,582.469971,593.489990,582.469971,591.090027,587.029663,2211800
COST,Costco Wholesale,2022-04-14,591.780029,596.280029,587.049988,590.390015,586.334351,2206200
COST,Costco Wholesale,2022-04-18,585.380005,592.109985,579.599976,582.119995,578.121216,2161900
COST,Costco Wholesale,2022-04-19,583.349976,594.830017,582.000000,594.299988,590.217529,2327800
COST,Costco Wholesale,2022-04-20,599.150024,605.280029,597.299988,603.530029,599.384155,1793300
COST,Costco Wholesale,2022-04-21,607.280029,609.179993,591.150024,591.739990,587.675049,2027900
COST,Costco Wholesale,2022-04-22,590.349976,591.900024,571.049988,571.700012,567.772766,2878200
COST,Costco Wholesale,2022-04-25,570.309998,570.330017,553.530029,568.210022,564.306763,3154500
COST,Costco Wholesale,2022-04-26,565.250000,568.340027,553.309998,553.760010,549.955994,2057400
COST,Costco Wholesale,2022-04-27,556.190002,563.619995,552.849976,554.080017,550.273865,2261600
COST,Costco Wholesale,2022-04-28,555.469971,564.799988,545.799988,562.000000,559.047485,2118700
COST,Costco Wholesale,2022-04-29,560.929993,561.580017,529.700012,531.719971,528.926514,2968000
COST,Costco Wholesale,2022-05-02,532.229980,539.200012,518.270020,528.950012,526.171143,3303400
COST,Costco Wholesale,2022-05-03,530.000000,534.270020,523.700012,528.080017,525.305664,2398000
COST,Costco Wholesale,2022-05-04,531.599976,546.140015,522.809998,544.429993,541.569702,2465200
COST,Costco Wholesale,2022-05-05,541.570007,542.340027,512.169983,517.320007,514.602173,3977000
COST,Costco Wholesale,2022-05-06,514.400024,516.440002,498.820007,503.359985,500.715515,3560800
COST,Costco Wholesale,2022-05-09,496.100006,507.049988,494.339996,498.829987,496.209320,3292700
COST,Costco Wholesale,2022-05-10,509.700012,510.630005,495.630005,501.459991,498.825500,2729400
COST,Costco Wholesale,2022-05-11,503.920013,508.000000,487.809998,489.079987,486.510559,2782900
COST,Costco Wholesale,2022-05-12,486.790009,497.260010,479.760010,486.179993,483.625763,2829500
COST,Costco Wholesale,2022-05-13,493.109985,498.790009,489.600006,497.269989,494.657532,2338600
COST,Costco Wholesale,2022-05-16,496.140015,497.679993,489.619995,494.529999,491.931915,1579700
COST,Costco Wholesale,2022-05-17,489.160004,493.559998,480.230011,490.470001,487.893280,2602800
COST,Costco Wholesale,2022-05-18,460.000000,463.859985,424.549988,429.399994,427.144104,9511600
COST,Costco Wholesale,2022-05-19,430.369995,430.529999,418.720001,422.929993,420.708099,5839600
COST,Costco Wholesale,2022-05-20,428.799988,428.850006,406.510010,416.429993,414.242218,5115000
COST,Costco Wholesale,2022-05-23,420.000000,430.000000,416.670013,429.480011,427.223694,3687200
COST,Costco Wholesale,2022-05-24,424.799988,438.730011,424.350006,437.709991,435.410431,3473400
COST,Costco Wholesale,2022-05-25,436.329987,443.260010,430.829987,440.109985,437.797821,3225100
COST,Costco Wholesale,2022-05-26,449.100006,468.049988,447.510010,464.989990,462.547119,5917600
COST,Costco Wholesale,2022-05-27,456.799988,474.880005,455.119995,470.760010,468.286804,5719600
COST,Costco Wholesale,2022-05-31,470.760010,470.799988,458.029999,466.220001,463.770660,4424500
COST,Costco Wholesale,2022-06-01,469.380005,470.500000,456.700012,456.989990,454.589111,2319400
COST,Costco Wholesale,2022-06-02,460.899994,491.130005,457.880005,487.609985,485.048279,4950600
COST,Costco Wholesale,2022-06-03,485.029999,488.149994,475.589996,476.250000,473.747986,2857400
COST,Costco Wholesale,2022-06-06,480.500000,481.000000,468.910004,472.470001,469.987823,2297000
COST,Costco Wholesale,2022-06-07,459.910004,473.730011,459.589996,471.779999,469.301422,2435500
COST,Costco Wholesale,2022-06-08,471.779999,474.429993,466.890015,467.989990,465.531342,1697000
COST,Costco Wholesale,2022-06-09,467.339996,484.239990,467.149994,472.049988,469.570007,3087500
COST,Costco Wholesale,2022-06-10,465.000000,468.190002,457.760010,463.309998,460.875977,2549900
COST,Costco Wholesale,2022-06-13,450.000000,458.640015,448.899994,452.250000,449.874023,3113400
COST,Costco Wholesale,2022-06-14,452.250000,458.760010,450.279999,454.799988,452.410614,2224600
COST,Costco Wholesale,2022-06-15,458.500000,464.359985,451.390015,458.790009,456.379700,2250200
COST,Costco Wholesale,2022-06-16,450.309998,457.769989,447.970001,451.760010,449.386627,2906600
COST,Costco Wholesale,2022-06-17,451.049988,455.690002,443.200012,446.690002,444.343262,3623400
COST,Costco Wholesale,2022-06-21,450.549988,464.820007,449.140015,463.109985,460.676971,2420600
COST,Costco Wholesale,2022-06-22,459.390015,464.720001,458.500000,459.959991,457.543518,1827500
COST,Costco Wholesale,2022-06-23,466.369995,476.279999,465.709991,475.000000,472.504517,2030100
COST,Costco Wholesale,2022-06-24,480.000000,484.829987,476.679993,484.369995,481.825287,2862600
COST,Costco Wholesale,2022-06-27,485.809998,487.239990,477.350006,481.750000,479.219086,2034700
COST,Costco Wholesale,2022-06-28,483.500000,487.239990,467.890015,468.609985,466.148102,1754600
COST,Costco Wholesale,2022-06-29,470.950012,472.970001,466.420013,469.839996,467.371643,1275600
COST,Costco Wholesale,2022-06-30,468.299988,482.089996,464.720001,479.279999,476.762024,3852400
COST,Costco Wholesale,2022-07-01,481.179993,491.250000,478.000000,485.760010,483.208008,2660400
COST,Costco Wholesale,2022-07-05,485.559998,490.899994,478.459991,488.260010,485.694885,2489400
COST,Costco Wholesale,2022-07-06,488.260010,497.019989,487.779999,492.649994,490.061798,2262300
COST,Costco Wholesale,2022-07-07,492.059998,495.529999,489.220001,494.950012,492.349762,2125200
COST,Costco Wholesale,2022-07-08,497.320007,505.519989,497.000000,501.540009,498.905121,2607800
COST,Costco Wholesale,2022-07-11,501.119995,505.549988,494.839996,498.899994,496.278961,1891100
COST,Costco Wholesale,2022-07-12,497.010010,501.899994,488.040009,490.570007,487.992737,1775300
COST,Costco Wholesale,2022-07-13,484.320007,497.320007,483.820007,492.220001,489.634033,2008400
COST,Costco Wholesale,2022-07-14,496.089996,513.270020,493.619995,511.940002,509.250458,3715600
COST,Costco Wholesale,2022-07-15,516.919983,524.799988,515.780029,522.950012,520.202698,4265100
COST,Costco Wholesale,2022-07-18,521.859985,528.530029,515.669983,516.299988,513.587585,2464100
COST,Costco Wholesale,2022-07-19,522.409973,525.580017,516.969971,520.229980,517.496887,2391000
COST,Costco Wholesale,2022-07-20,521.260010,526.159973,516.809998,524.200012,521.446045,1740700
COST,Costco Wholesale,2022-07-21,524.039978,529.739990,521.599976,529.460022,526.678406,1716100
COST,Costco Wholesale,2022-07-22,530.710022,537.109985,526.070007,529.719971,526.937012,1800800
COST,Costco Wholesale,2022-07-25,531.419983,532.289978,526.000000,529.140015,526.360046,1452700
COST,Costco Wholesale,2022-07-26,515.000000,519.679993,508.760010,511.929993,509.240509,3334800
COST,Costco Wholesale,2022-07-27,513.099976,525.320007,511.170013,522.309998,519.565979,2060100
COST,Costco Wholesale,2022-07-28,520.280029,539.179993,520.280029,536.179993,534.283752,2083300
COST,Costco Wholesale,2022-07-29,532.000000,542.119995,531.900024,541.299988,539.385620,2131500
COST,Costco Wholesale,2022-08-01,541.419983,552.710022,541.250000,546.809998,544.876099,2256000
COST,Costco Wholesale,2022-08-02,544.030029,551.039978,540.770020,543.460022,541.538025,1984200
COST,Costco Wholesale,2022-08-03,545.000000,548.700012,542.119995,547.010010,545.075439,1693300
COST,Costco Wholesale,2022-08-04,547.000000,547.200012,540.669983,543.280029,541.358643,2000500
COST,Costco Wholesale,2022-08-05,537.239990,541.599976,533.349976,540.669983,538.757813,1711500
COST,Costco Wholesale,2022-08-08,543.840027,547.500000,538.669983,541.900024,539.983521,1344100
COST,Costco Wholesale,2022-08-09,543.640015,545.000000,533.890015,535.820007,533.924988,1877300
COST,Costco Wholesale,2022-08-10,544.479980,549.909973,537.289978,539.820007,537.910828,2336600
COST,Costco Wholesale,2022-08-11,543.239990,543.489990,531.890015,532.200012,530.317810,2340200
COST,Costco Wholesale,2022-08-12,536.179993,538.400024,533.729980,537.210022,535.310120,1918200
COST,Costco Wholesale,2022-08-15,536.400024,547.000000,535.679993,545.750000,543.819946,1848000
COST,Costco Wholesale,2022-08-16,551.099976,559.969971,548.969971,553.020020,551.064209,2498000
COST,Costco Wholesale,2022-08-17,550.000000,559.450012,549.010010,556.320007,554.352539,1835200
COST,Costco Wholesale,2022-08-18,559.059998,564.750000,556.419983,560.960022,558.976135,1619200
COST,Costco Wholesale,2022-08-19,558.650024,559.260010,553.169983,554.530029,552.568909,1617000
COST,Costco Wholesale,2022-08-22,553.000000,553.000000,544.289978,545.469971,543.540894,1860900
COST,Costco Wholesale,2022-08-23,545.739990,546.010010,536.880005,542.070007,540.152893,1359000
COST,Costco Wholesale,2022-08-24,542.750000,545.219971,539.359985,543.219971,541.298828,1145800
COST,Costco Wholesale,2022-08-25,545.739990,550.909973,539.549988,550.770020,548.822205,1483300
COST,Costco Wholesale,2022-08-26,550.000000,552.669983,531.669983,531.820007,529.939148,1886800
COST,Costco Wholesale,2022-08-29,527.030029,535.500000,524.000000,531.059998,529.181885,1579900
COST,Costco Wholesale,2022-08-30,534.280029,536.010010,521.510010,524.140015,522.286316,1872700
COST,Costco Wholesale,2022-08-31,525.539978,526.320007,520.260010,522.099976,520.253540,2179800
COST,Costco Wholesale,2022-09-01,519.719971,529.580017,517.030029,529.169983,527.298523,2280600
COST,Costco Wholesale,2022-09-02,532.700012,534.840027,516.049988,519.109985,517.274109,1901700
COST,Costco Wholesale,2022-09-06,520.159973,523.150024,512.530029,518.900024,517.064880,1933400
COST,Costco Wholesale,2022-09-07,520.000000,531.659973,518.900024,529.640015,527.766846,1827900
COST,Costco Wholesale,2022-09-08,524.330017,533.030029,521.559998,529.119995,527.248718,1600800
COST,Costco Wholesale,2022-09-09,532.119995,538.059998,529.530029,536.580017,534.682373,1930900
COST,Costco Wholesale,2022-09-12,537.729980,542.599976,537.000000,539.520020,537.611938,1522400
COST,Costco Wholesale,2022-09-13,530.789978,532.239990,508.690002,510.299988,508.495270,2881400
COST,Costco Wholesale,2022-09-14,513.859985,514.010010,503.119995,508.000000,506.203400,2007300
COST,Costco Wholesale,2022-09-15,508.399994,509.059998,500.529999,503.500000,501.719330,1749600
COST,Costco Wholesale,2022-09-16,499.570007,506.440002,497.299988,504.140015,502.357086,3004800
COST,Costco Wholesale,2022-09-19,502.160004,506.709991,498.890015,506.570007,504.778473,1441300
COST,Costco Wholesale,2022-09-20,503.000000,503.429993,493.420013,499.519989,497.753387,1843100
COST,Costco Wholesale,2022-09-21,502.500000,506.429993,493.000000,493.070007,491.326202,2082600
COST,Costco Wholesale,2022-09-22,494.000000,494.000000,484.410004,487.170013,485.447083,3133100
COST,Costco Wholesale,2022-09-23,478.940002,482.320007,463.529999,466.399994,464.750519,5377800
COST,Costco Wholesale,2022-09-26,465.869995,484.109985,465.209991,480.299988,478.601349,4001900
COST,Costco Wholesale,2022-09-27,485.489990,488.399994,475.429993,478.299988,476.608429,2412400
COST,Costco Wholesale,2022-09-28,481.529999,491.549988,474.190002,488.290009,486.563110,2419500
COST,Costco Wholesale,2022-09-29,485.609985,489.010010,474.070007,478.980011,477.286041,1963900
COST,Costco Wholesale,2022-09-30,480.660004,483.829987,471.869995,472.269989,470.599731,2436700
COST,Costco Wholesale,2022-10-03,474.500000,480.839996,470.399994,477.730011,476.040466,2338500
COST,Costco Wholesale,2022-10-04,483.829987,488.019989,480.730011,486.130005,484.410736,2175600
COST,Costco Wholesale,2022-10-05,481.299988,483.869995,474.820007,480.320007,478.621307,1587700
COST,Costco Wholesale,2022-10-06,483.450012,493.880005,481.920013,482.489990,480.783600,2430700
COST,Costco Wholesale,2022-10-07,478.260010,479.109985,466.119995,468.149994,466.494324,2568100
COST,Costco Wholesale,2022-10-10,469.690002,470.250000,461.609985,466.309998,464.660858,1616300
COST,Costco Wholesale,2022-10-11,465.000000,477.250000,463.700012,472.019989,470.350647,2341400
COST,Costco Wholesale,2022-10-12,474.320007,479.739990,466.299988,466.380005,464.730621,2043900
COST,Costco Wholesale,2022-10-13,458.190002,471.739990,449.029999,467.989990,466.334900,3390900
COST,Costco Wholesale,2022-10-14,472.029999,473.390015,453.790009,454.649994,453.042084,2301600
